Title,Raw_Price,Raw_Area,Raw_BHK,Locality,lat,lon
Premium 2 BHK in Riverside Estates,"₹ 4,177,321 /- Only",1201 Sq-Ft,2 BHK,Riverside Estates,13.028766754544995,77.54683352216443
Premium 1 BHK in Greenwood Valley,"₹ 2,176,837 /- Only",638 Sq-Ft,1 BHK,Greenwood Valley,12.979355088011246,77.7424988808239
Premium 3 BHK in Silicon Suburbs,"₹ 6,399,864 /- Only",1811 Sq-Ft,3 BHK,Silicon Suburbs,12.936994763545085,77.62684085286037
Premium 4 BHK in Downtown Core,"₹ 13,802,736 /- Only",2693 Sq-Ft,4 BHK,Downtown Core,12.977521468358393,77.58292184555259
Premium 2 BHK in Greenwood Valley,"₹ 4,812,508 /- Only",1437 Sq-Ft,2 BHK,Greenwood Valley,12.991200205564658,77.75767641387363
Premium 1 BHK in Silicon Suburbs,"₹ 2,452,451 /- Only",729 Sq-Ft,1 BHK,Silicon Suburbs,12.916795063526918,77.62773722905487
Premium 1 BHK in Downtown Core,"₹ 3,328,400 /- Only",681 Sq-Ft,1 BHK,Downtown Core,12.967041739263507,77.59654590718125
Premium 4 BHK in Greenwood Valley,"₹ 9,238,919 /- Only",2725 Sq-Ft,4 BHK,Greenwood Valley,12.977890278063706,77.74177940477387
Premium 4 BHK in Greenwood Valley,"₹ 8,000,141 /- Only",2272 Sq-Ft,4 BHK,Greenwood Valley,12.991593361224842,77.76117030653653
Premium 4 BHK in Silicon Suburbs,"₹ 9,312,365 /- Only",2701 Sq-Ft,4 BHK,Silicon Suburbs,12.932790334106793,77.62251271922537
Premium 1 BHK in Downtown Core,"₹ 3,729,167 /- Only",768 Sq-Ft,1 BHK,Downtown Core,12.983036046578835,77.59039455904202
Premium 3 BHK in Greenwood Valley,"₹ 6,002,524 /- Only",1725 Sq-Ft,3 BHK,Greenwood Valley,12.978221965759156,77.75237006875865
Premium 1 BHK in Downtown Core,"₹ 3,787,823 /- Only",725 Sq-Ft,1 BHK,Downtown Core,12.976517334310966,77.59624605780782
Premium 2 BHK in Downtown Core,"₹ 7,354,947 /- Only",1445 Sq-Ft,2 BHK,Downtown Core,12.963084437443573,77.58847787174702
Premium 3 BHK in Silicon Suburbs,"₹ 6,690,624 /- Only",1973 Sq-Ft,3 BHK,Silicon Suburbs,12.939365021687781,77.6361726123031
Premium 1 BHK in Greenwood Valley,"₹ 2,362,451 /- Only",733 Sq-Ft,1 BHK,Greenwood Valley,12.969611973347401,77.75349071215706
Premium 4 BHK in Greenwood Valley,"₹ 8,369,413 /- Only",2408 Sq-Ft,4 BHK,Greenwood Valley,12.973261075198657,77.74641012051416
Premium 3 BHK in Greenwood Valley,"₹ 6,709,066 /- Only",1940 Sq-Ft,3 BHK,Greenwood Valley,12.97205345360355,77.7381599347562
Premium 3 BHK in Downtown Core,"₹ 9,984,961 /- Only",1928 Sq-Ft,3 BHK,Downtown Core,12.960509711161675,77.58370658973072
Premium 2 BHK in Downtown Core,"₹ 6,914,837 /- Only",1342 Sq-Ft,2 BHK,Downtown Core,12.96263488760011,77.6007911930334
Premium 3 BHK in Greenwood Valley,"₹ 7,366,837 /- Only",2212 Sq-Ft,3 BHK,Greenwood Valley,12.980790373643076,77.75799526284392
Premium 2 BHK in Greenwood Valley,"₹ 5,000,551 /- Only",1523 Sq-Ft,2 BHK,Greenwood Valley,12.983553137801724,77.75403449463285
Premium 3 BHK in Greenwood Valley,"₹ 6,022,680 /- Only",1768 Sq-Ft,3 BHK,Greenwood Valley,12.990780024808771,77.75175066037426
Premium 4 BHK in Riverside Estates,"₹ 9,100,369 /- Only",2635 Sq-Ft,4 BHK,Riverside Estates,13.025642423509668,77.54889536834727
Premium 3 BHK in Riverside Estates,"₹ 7,251,850 /- Only",2202 Sq-Ft,3 BHK,Riverside Estates,13.030091182701133,77.53811624424627
Premium 2 BHK in Greenwood Valley,"₹ 4,447,064 /- Only",1346 Sq-Ft,2 BHK,Greenwood Valley,12.990812421949755,77.75084092412934
Premium 3 BHK in Greenwood Valley,"₹ 5,830,232 /- Only",1706 Sq-Ft,3 BHK,Greenwood Valley,12.977272317281955,77.74764563598
Premium 2 BHK in Downtown Core,"₹ 6,589,848 /- Only",1263 Sq-Ft,2 BHK,Downtown Core,12.977558969334087,77.60004141720103
Premium 4 BHK in Silicon Suburbs,"₹ 8,170,834 /- Only",2348 Sq-Ft,4 BHK,Silicon Suburbs,12.918942233836217,77.6233670788677
Premium 3 BHK in Greenwood Valley,"₹ 7,217,021 /- Only",2107 Sq-Ft,3 BHK,Greenwood Valley,12.99248541918008,77.75834305102666
Premium 2 BHK in Greenwood Valley,"₹ 4,524,772 /- Only",1286 Sq-Ft,2 BHK,Greenwood Valley,12.992154332459888,77.74414936215253
Premium 2 BHK in Riverside Estates,"₹ 4,689,266 /- Only",1370 Sq-Ft,2 BHK,Riverside Estates,13.024151883252829,77.54059294487406
Premium 4 BHK in Greenwood Valley,"₹ 9,961,955 /- Only",2978 Sq-Ft,4 BHK,Greenwood Valley,12.969663306099237,77.74076085895663
Premium 3 BHK in Riverside Estates,"₹ 6,531,410 /- Only",1885 Sq-Ft,3 BHK,Riverside Estates,13.026113809801082,77.54816974762957
Premium 1 BHK in Riverside Estates,"₹ 2,153,405 /- Only",620 Sq-Ft,1 BHK,Riverside Estates,13.029083903835625,77.55346058300005
Premium 1 BHK in Silicon Suburbs,"₹ 1,824,323 /- Only",560 Sq-Ft,1 BHK,Silicon Suburbs,12.922721771812686,77.63115075292208
Premium 4 BHK in Downtown Core,"₹ 12,145,342 /- Only",2360 Sq-Ft,4 BHK,Downtown Core,12.967812860194039,77.58618287023909
Premium 2 BHK in Downtown Core,"₹ 7,415,362 /- Only",1489 Sq-Ft,2 BHK,Downtown Core,12.97888294344696,77.59689967754954
Premium 4 BHK in Greenwood Valley,"₹ 8,927,499 /- Only",2577 Sq-Ft,4 BHK,Greenwood Valley,12.988988189483308,77.75820257760742
Premium 1 BHK in Greenwood Valley,"₹ 2,436,451 /- Only",770 Sq-Ft,1 BHK,Greenwood Valley,12.979714864064986,77.75565072826487
Premium 3 BHK in Riverside Estates,"₹ 6,525,524 /- Only",1928 Sq-Ft,3 BHK,Riverside Estates,13.033439568832982,77.54953708427756
Premium 2 BHK in Greenwood Valley,"₹ 4,651,599 /- Only",1385 Sq-Ft,2 BHK,Greenwood Valley,12.970661790945801,77.7441053644684
Premium 2 BHK in Riverside Estates,"₹ 4,168,440 /- Only",1241 Sq-Ft,2 BHK,Riverside Estates,13.03787962362106,77.53556939262599
Premium 1 BHK in Silicon Suburbs,"₹ 2,227,694 /- Only",607 Sq-Ft,1 BHK,Silicon Suburbs,12.937779320044502,77.61942662492366
Premium 4 BHK in Silicon Suburbs,"₹ 8,768,382 /- Only",2547 Sq-Ft,4 BHK,Silicon Suburbs,12.929762799285575,77.62688209086532
Premium 3 BHK in Riverside Estates,"₹ 7,002,450 /- Only",2077 Sq-Ft,3 BHK,Riverside Estates,13.027183695525213,77.55286626451677
Premium 1 BHK in Riverside Estates,"₹ 2,385,962 /- Only",669 Sq-Ft,1 BHK,Riverside Estates,13.026048575367705,77.54317474457834
Premium 1 BHK in Greenwood Valley,"₹ 1,974,274 /- Only",590 Sq-Ft,1 BHK,Greenwood Valley,12.974310878868673,77.75872841590392
Premium 3 BHK in Silicon Suburbs,"₹ 7,403,011 /- Only",2267 Sq-Ft,3 BHK,Silicon Suburbs,12.92623387919126,77.6276886447333
Premium 3 BHK in Greenwood Valley,"₹ 5,827,235 /- Only",1672 Sq-Ft,3 BHK,Greenwood Valley,12.981625013941798,77.75226575721105
Premium 3 BHK in Downtown Core,"₹ 9,376,615 /- Only",1831 Sq-Ft,3 BHK,Downtown Core,12.975227226205867,77.59544662499391
Premium 3 BHK in Silicon Suburbs,"₹ 7,171,577 /- Only",2117 Sq-Ft,3 BHK,Silicon Suburbs,12.930202086865664,77.63740540242064
Premium 2 BHK in Riverside Estates,"₹ 4,720,388 /- Only",1392 Sq-Ft,2 BHK,Riverside Estates,13.024407017152768,77.55266394305823
Premium 3 BHK in Riverside Estates,"₹ 6,322,070 /- Only",1869 Sq-Ft,3 BHK,Riverside Estates,13.017484927496792,77.53995206508696
Premium 4 BHK in Downtown Core,"₹ 14,912,541 /- Only",2970 Sq-Ft,4 BHK,Downtown Core,12.97102510152311,77.59433980087468
Premium 4 BHK in Silicon Suburbs,"₹ 9,482,194 /- Only",2780 Sq-Ft,4 BHK,Silicon Suburbs,12.939593266047934,77.6288443210324
Premium 4 BHK in Riverside Estates,"₹ 9,726,231 /- Only",2865 Sq-Ft,4 BHK,Riverside Estates,13.016826830275948,77.55041824233314
Premium 2 BHK in Riverside Estates,"₹ 4,219,062 /- Only",1240 Sq-Ft,2 BHK,Riverside Estates,13.026797666635845,77.5439746475777
Premium 3 BHK in Silicon Suburbs,"₹ 5,689,335 /- Only",1644 Sq-Ft,3 BHK,Silicon Suburbs,12.939699851089786,77.6200374649503
Premium 3 BHK in Downtown Core,"₹ 9,621,571 /- Only",1846 Sq-Ft,3 BHK,Downtown Core,12.97636441389558,77.58982954116273
Premium 4 BHK in Downtown Core,"₹ 14,688,269 /- Only",2876 Sq-Ft,4 BHK,Downtown Core,12.981500095282524,77.58264999187853
Premium 3 BHK in Silicon Suburbs,"₹ 5,924,645 /- Only",1679 Sq-Ft,3 BHK,Silicon Suburbs,12.91615069193681,77.62983892791769
Premium 4 BHK in Silicon Suburbs,"₹ 9,437,328 /- Only",2822 Sq-Ft,4 BHK,Silicon Suburbs,12.929015257181023,77.6166346552859
Premium 2 BHK in Downtown Core,"₹ 7,406,150 /- Only",1490 Sq-Ft,2 BHK,Downtown Core,12.977750455647948,77.60494062278937
Premium 2 BHK in Riverside Estates,"₹ 4,426,266 /- Only",1326 Sq-Ft,2 BHK,Riverside Estates,13.040342290266942,77.54855707200046
Premium 4 BHK in Silicon Suburbs,"₹ 8,167,010 /- Only",2397 Sq-Ft,4 BHK,Silicon Suburbs,12.93718025235728,77.63650995208171
Premium 4 BHK in Greenwood Valley,"₹ 8,521,281 /- Only",2499 Sq-Ft,4 BHK,Greenwood Valley,12.987773528414063,77.75823763525216
Premium 1 BHK in Silicon Suburbs,"₹ 2,015,370 /- Only",616 Sq-Ft,1 BHK,Silicon Suburbs,12.923162907367443,77.63391422992287
Premium 3 BHK in Downtown Core,"₹ 9,572,800 /- Only",1888 Sq-Ft,3 BHK,Downtown Core,12.976900596075792,77.59971296532646
Premium 4 BHK in Riverside Estates,"₹ 8,429,570 /- Only",2443 Sq-Ft,4 BHK,Riverside Estates,13.03956211995705,77.54426191151607
Premium 3 BHK in Greenwood Valley,"₹ 6,106,869 /- Only",1759 Sq-Ft,3 BHK,Greenwood Valley,12.988916443593261,77.75336731077371
Premium 1 BHK in Downtown Core,"₹ 3,412,178 /- Only",649 Sq-Ft,1 BHK,Downtown Core,12.98247059362655,77.60315398955362
Premium 4 BHK in Greenwood Valley,"₹ 8,264,731 /- Only",2387 Sq-Ft,4 BHK,Greenwood Valley,12.991592175500104,77.7446401744742
Premium 2 BHK in Silicon Suburbs,"₹ 4,591,910 /- Only",1355 Sq-Ft,2 BHK,Silicon Suburbs,12.92861448534303,77.62650943302368
Premium 3 BHK in Greenwood Valley,"₹ 6,175,849 /- Only",1797 Sq-Ft,3 BHK,Greenwood Valley,12.973253829518399,77.75319835352526
Premium 1 BHK in Riverside Estates,"₹ 2,060,999 /- Only",617 Sq-Ft,1 BHK,Riverside Estates,13.034746362147075,77.5399654812258
Premium 3 BHK in Silicon Suburbs,"₹ 6,650,759 /- Only",1916 Sq-Ft,3 BHK,Silicon Suburbs,12.916639635799697,77.62384071436549
Premium 1 BHK in Downtown Core,"₹ 3,851,895 /- Only",738 Sq-Ft,1 BHK,Downtown Core,12.970977946610095,77.58525594665726
Premium 4 BHK in Greenwood Valley,"₹ 8,966,194 /- Only",2669 Sq-Ft,4 BHK,Greenwood Valley,12.973866107456995,77.7489259050279
Premium 2 BHK in Greenwood Valley,"₹ 4,184,136 /- Only",1190 Sq-Ft,2 BHK,Greenwood Valley,12.981165555353506,77.74234241346
Premium 4 BHK in Silicon Suburbs,"₹ 9,487,002 /- Only",2845 Sq-Ft,4 BHK,Silicon Suburbs,12.93615129129092,77.62200732811398
Premium 4 BHK in Downtown Core,"₹ 14,426,989 /- Only",2877 Sq-Ft,4 BHK,Downtown Core,12.978447156695342,77.60204870351033
Premium 2 BHK in Silicon Suburbs,"₹ 4,421,982 /- Only",1304 Sq-Ft,2 BHK,Silicon Suburbs,12.933048939768035,77.6166752114859
Premium 3 BHK in Downtown Core,"₹ 11,461,522 /- Only",2267 Sq-Ft,3 BHK,Downtown Core,12.9797234325355,77.60508367463522
Premium 1 BHK in Greenwood Valley,"₹ 2,203,202 /- Only",665 Sq-Ft,1 BHK,Greenwood Valley,12.973119780831128,77.75725835939346
Premium 3 BHK in Riverside Estates,"₹ 6,634,043 /- Only",1900 Sq-Ft,3 BHK,Riverside Estates,13.029635381624807,77.55054860510045
Premium 4 BHK in Silicon Suburbs,"₹ 8,566,110 /- Only",2529 Sq-Ft,4 BHK,Silicon Suburbs,12.938202691772533,77.6254251808834
Premium 1 BHK in Greenwood Valley,"₹ 1,825,956 /- Only",550 Sq-Ft,1 BHK,Greenwood Valley,12.981665354890048,77.74051324570257
Premium 1 BHK in Downtown Core,"₹ 3,807,573 /- Only",755 Sq-Ft,1 BHK,Downtown Core,12.978181963926994,77.5926126013741
Premium 2 BHK in Riverside Estates,"₹ 4,120,460 /- Only",1224 Sq-Ft,2 BHK,Riverside Estates,13.017462569114004,77.5359197474006
Premium 2 BHK in Riverside Estates,"₹ 4,890,833 /- Only",1412 Sq-Ft,2 BHK,Riverside Estates,13.033216059313988,77.54611709037292
Premium 1 BHK in Downtown Core,"₹ 3,376,391 /- Only",640 Sq-Ft,1 BHK,Downtown Core,12.964196257789453,77.60636269327958
Premium 3 BHK in Riverside Estates,"₹ 6,826,166 /- Only",1962 Sq-Ft,3 BHK,Riverside Estates,13.02594769440599,77.54515728325818
Premium 3 BHK in Riverside Estates,"₹ 7,048,704 /- Only",2115 Sq-Ft,3 BHK,Riverside Estates,13.03413134787825,77.55137140179936
Premium 3 BHK in Riverside Estates,"₹ 6,139,854 /- Only",1787 Sq-Ft,3 BHK,Riverside Estates,13.039554621367575,77.54023961099138
Premium 4 BHK in Greenwood Valley,"₹ 10,002,906 /- Only",3013 Sq-Ft,4 BHK,Greenwood Valley,12.986143359950233,77.75593541272836
Premium 3 BHK in Riverside Estates,"₹ 6,419,370 /- Only",1917 Sq-Ft,3 BHK,Riverside Estates,13.03822598286865,77.55293562148849
Premium 4 BHK in Riverside Estates,"₹ 9,936,603 /- Only",2959 Sq-Ft,4 BHK,Riverside Estates,13.028859645624284,77.53048785283946
Premium 2 BHK in Greenwood Valley,"₹ 5,036,443 /- Only",1464 Sq-Ft,2 BHK,Greenwood Valley,12.975787676948249,77.7385801120295
Premium 3 BHK in Riverside Estates,"₹ 6,947,794 /- Only",2069 Sq-Ft,3 BHK,Riverside Estates,13.039323477825224,77.54235207374974
Premium 2 BHK in Silicon Suburbs,"₹ 4,398,026 /- Only",1310 Sq-Ft,2 BHK,Silicon Suburbs,12.91847511509246,77.62912263807023
Premium 4 BHK in Riverside Estates,"₹ 9,338,911 /- Only",2815 Sq-Ft,4 BHK,Riverside Estates,13.032654361081223,77.55058499216723
Premium 3 BHK in Greenwood Valley,"₹ 6,996,287 /- Only",2079 Sq-Ft,3 BHK,Greenwood Valley,12.97908062657147,77.75996453376783
Premium 4 BHK in Greenwood Valley,"₹ 9,342,300 /- Only",2762 Sq-Ft,4 BHK,Greenwood Valley,12.976160240450596,77.75106303048288
Premium 1 BHK in Silicon Suburbs,"₹ 2,116,295 /- Only",575 Sq-Ft,1 BHK,Silicon Suburbs,12.93086083067122,77.63051800738322
Premium 2 BHK in Downtown Core,"₹ 5,542,717 /- Only",1060 Sq-Ft,2 BHK,Downtown Core,12.98070781700507,77.5872492914767
Premium 3 BHK in Downtown Core,"₹ 10,949,083 /- Only",2176 Sq-Ft,3 BHK,Downtown Core,12.979006720853272,77.59307643307835
Premium 2 BHK in Downtown Core,"₹ 5,927,261 /- Only",1150 Sq-Ft,2 BHK,Downtown Core,12.967240869782064,77.58406469780026
Premium 2 BHK in Downtown Core,"₹ 6,960,249 /- Only",1374 Sq-Ft,2 BHK,Downtown Core,12.982084055913472,77.60320679566752
Premium 3 BHK in Riverside Estates,"₹ 7,158,102 /- Only",2094 Sq-Ft,3 BHK,Riverside Estates,13.032126297271821,77.53306667773744
Premium 1 BHK in Riverside Estates,"₹ 2,168,275 /- Only",641 Sq-Ft,1 BHK,Riverside Estates,13.020166250281966,77.53662204677127
Premium 2 BHK in Greenwood Valley,"₹ 4,984,951 /- Only",1450 Sq-Ft,2 BHK,Greenwood Valley,12.976365740879286,77.74623057752088
Premium 1 BHK in Greenwood Valley,"₹ 2,120,355 /- Only",573 Sq-Ft,1 BHK,Greenwood Valley,12.983725613001868,77.75052491661847
Premium 3 BHK in Greenwood Valley,"₹ 6,153,121 /- Only",1722 Sq-Ft,3 BHK,Greenwood Valley,12.981991227050926,77.75986347399808
Premium 3 BHK in Downtown Core,"₹ 9,307,774 /- Only",1778 Sq-Ft,3 BHK,Downtown Core,12.97565901112687,77.59150134578614
Premium 3 BHK in Downtown Core,"₹ 11,341,032 /- Only",2227 Sq-Ft,3 BHK,Downtown Core,12.968002375711645,77.59820669569685
Premium 3 BHK in Greenwood Valley,"₹ 6,466,988 /- Only",1897 Sq-Ft,3 BHK,Greenwood Valley,12.981510993444338,77.76078924540917
Premium 2 BHK in Riverside Estates,"₹ 4,671,208 /- Only",1344 Sq-Ft,2 BHK,Riverside Estates,13.036459163904468,77.5532070980367
Premium 4 BHK in Downtown Core,"₹ 13,082,379 /- Only",2559 Sq-Ft,4 BHK,Downtown Core,12.964199005759157,77.60537496186524
Premium 2 BHK in Silicon Suburbs,"₹ 4,478,787 /- Only",1296 Sq-Ft,2 BHK,Silicon Suburbs,12.923818430747845,77.61760274739063
Premium 1 BHK in Greenwood Valley,"₹ 2,377,380 /- Only",672 Sq-Ft,1 BHK,Greenwood Valley,12.976417625485478,77.75574099806279
Premium 2 BHK in Downtown Core,"₹ 6,606,923 /- Only",1322 Sq-Ft,2 BHK,Downtown Core,12.96482394128488,77.60449650339997
Premium 4 BHK in Downtown Core,"₹ 13,758,294 /- Only",2706 Sq-Ft,4 BHK,Downtown Core,12.976950291625347,77.590455916178
Premium 4 BHK in Riverside Estates,"₹ 9,308,584 /- Only",2785 Sq-Ft,4 BHK,Riverside Estates,13.018917544389973,77.53162481632636
Premium 1 BHK in Silicon Suburbs,"₹ 2,386,123 /- Only",661 Sq-Ft,1 BHK,Silicon Suburbs,12.920468543597869,77.63428023764156
Premium 2 BHK in Silicon Suburbs,"₹ 4,985,119 /- Only",1454 Sq-Ft,2 BHK,Silicon Suburbs,12.925004604759291,77.62730469462906
Premium 1 BHK in Downtown Core,"₹ 3,814,070 /- Only",771 Sq-Ft,1 BHK,Downtown Core,12.981081787890565,77.603100021781
Premium 2 BHK in Riverside Estates,"₹ 4,271,227 /- Only",1250 Sq-Ft,2 BHK,Riverside Estates,13.034224307987772,77.53009600083958
Premium 1 BHK in Silicon Suburbs,"₹ 2,169,244 /- Only",600 Sq-Ft,1 BHK,Silicon Suburbs,12.93340132019605,77.63432069906982
Premium 2 BHK in Downtown Core,"₹ 5,765,140 /- Only",1082 Sq-Ft,2 BHK,Downtown Core,12.980139389678584,77.58770640697477
Premium 2 BHK in Greenwood Valley,"₹ 4,290,374 /- Only",1263 Sq-Ft,2 BHK,Greenwood Valley,12.983868058235695,77.74144946806608
Premium 3 BHK in Greenwood Valley,"₹ 6,152,185 /- Only",1791 Sq-Ft,3 BHK,Greenwood Valley,12.971359723803184,77.73861689291095
Premium 1 BHK in Greenwood Valley,"₹ 2,244,371 /- Only",696 Sq-Ft,1 BHK,Greenwood Valley,12.992443367880488,77.753487955106
Premium 3 BHK in Greenwood Valley,"₹ 7,176,954 /- Only",2100 Sq-Ft,3 BHK,Greenwood Valley,12.973370241197735,77.74174019089531
Premium 1 BHK in Greenwood Valley,"₹ 2,518,898 /- Only",737 Sq-Ft,1 BHK,Greenwood Valley,12.9908001073592,77.74887129197076
Premium 3 BHK in Riverside Estates,"₹ 6,482,993 /- Only",1874 Sq-Ft,3 BHK,Riverside Estates,13.017739882632883,77.54183867247832
Premium 3 BHK in Silicon Suburbs,"₹ 6,085,164 /- Only",1711 Sq-Ft,3 BHK,Silicon Suburbs,12.92515570424858,77.63712477138284
Premium 2 BHK in Silicon Suburbs,"₹ 3,838,613 /- Only",1106 Sq-Ft,2 BHK,Silicon Suburbs,12.922668724835747,77.62249403313915
Premium 1 BHK in Greenwood Valley,"₹ 2,252,756 /- Only",702 Sq-Ft,1 BHK,Greenwood Valley,12.991909309888714,77.75424692008787
Premium 3 BHK in Silicon Suburbs,"₹ 5,963,288 /- Only",1732 Sq-Ft,3 BHK,Silicon Suburbs,12.917898898371094,77.62525815726983
Premium 3 BHK in Downtown Core,"₹ 8,864,726 /- Only",1705 Sq-Ft,3 BHK,Downtown Core,12.982077337029917,77.59574744714918
Premium 1 BHK in Greenwood Valley,"₹ 2,239,271 /- Only",673 Sq-Ft,1 BHK,Greenwood Valley,12.972903264666533,77.74611295568008
Premium 3 BHK in Greenwood Valley,"₹ 7,452,815 /- Only",2254 Sq-Ft,3 BHK,Greenwood Valley,12.975237870797313,77.74228967477238
Premium 3 BHK in Downtown Core,"₹ 10,760,496 /- Only",2140 Sq-Ft,3 BHK,Downtown Core,12.977146611640672,77.59705869174066
Premium 3 BHK in Downtown Core,"₹ 8,614,694 /- Only",1667 Sq-Ft,3 BHK,Downtown Core,12.979420981619485,77.59788766660445
Premium 4 BHK in Downtown Core,"₹ 14,217,396 /- Only",2795 Sq-Ft,4 BHK,Downtown Core,12.975703962214215,77.5942277961853
Premium 4 BHK in Riverside Estates,"₹ 9,123,322 /- Only",2694 Sq-Ft,4 BHK,Riverside Estates,13.03021894972572,77.530898773003
Premium 1 BHK in Riverside Estates,"₹ 2,153,463 /- Only",646 Sq-Ft,1 BHK,Riverside Estates,13.021676032853877,77.54804727959493
Premium 2 BHK in Silicon Suburbs,"₹ 4,532,087 /- Only",1281 Sq-Ft,2 BHK,Silicon Suburbs,12.938647731426565,77.63743928608059
Premium 4 BHK in Greenwood Valley,"₹ 8,694,776 /- Only",2529 Sq-Ft,4 BHK,Greenwood Valley,12.985687233358794,77.75541797102647
Premium 4 BHK in Riverside Estates,"₹ 9,256,685 /- Only",2733 Sq-Ft,4 BHK,Riverside Estates,13.032274523325716,77.5473613245344
Premium 1 BHK in Riverside Estates,"₹ 2,389,841 /- Only",676 Sq-Ft,1 BHK,Riverside Estates,13.03066183718083,77.54197138271826
Premium 4 BHK in Silicon Suburbs,"₹ 9,761,082 /- Only",2885 Sq-Ft,4 BHK,Silicon Suburbs,12.916781039097616,77.6353084423492
Premium 1 BHK in Downtown Core,"₹ 2,969,344 /- Only",583 Sq-Ft,1 BHK,Downtown Core,12.979146261550405,77.60556490726488
Premium 4 BHK in Greenwood Valley,"₹ 8,313,367 /- Only",2406 Sq-Ft,4 BHK,Greenwood Valley,12.987973193808429,77.74338531367171
Premium 4 BHK in Greenwood Valley,"₹ 8,769,450 /- Only",2533 Sq-Ft,4 BHK,Greenwood Valley,12.972952383862804,77.74742828194408
Premium 3 BHK in Greenwood Valley,"₹ 6,387,232 /- Only",1805 Sq-Ft,3 BHK,Greenwood Valley,12.985887180864616,77.74686840116142
Premium 4 BHK in Greenwood Valley,"₹ 8,355,308 /- Only",2371 Sq-Ft,4 BHK,Greenwood Valley,12.974690260260884,77.75103258610454
Premium 3 BHK in Silicon Suburbs,"₹ 5,910,617 /- Only",1701 Sq-Ft,3 BHK,Silicon Suburbs,12.93930340341117,77.62982482568232
Premium 1 BHK in Downtown Core,"₹ 3,594,719 /- Only",711 Sq-Ft,1 BHK,Downtown Core,12.963412879915849,77.60474690481173
Premium 3 BHK in Greenwood Valley,"₹ 6,936,481 /- Only",2043 Sq-Ft,3 BHK,Greenwood Valley,12.990927470688966,77.74088068295563
Premium 2 BHK in Riverside Estates,"₹ 4,630,165 /- Only",1410 Sq-Ft,2 BHK,Riverside Estates,13.033707702442287,77.55280715609484
Premium 4 BHK in Silicon Suburbs,"₹ 9,519,762 /- Only",2865 Sq-Ft,4 BHK,Silicon Suburbs,12.935293602854632,77.6202723386568
Premium 1 BHK in Silicon Suburbs,"₹ 2,306,507 /- Only",700 Sq-Ft,1 BHK,Silicon Suburbs,12.921959633417675,77.6309657695334
Premium 1 BHK in Downtown Core,"₹ 3,132,142 /- Only",638 Sq-Ft,1 BHK,Downtown Core,12.973888395593713,77.60009091491469
Premium 3 BHK in Riverside Estates,"₹ 6,067,563 /- Only",1717 Sq-Ft,3 BHK,Riverside Estates,13.018414354756368,77.52995877473423
Premium 1 BHK in Riverside Estates,"₹ 2,248,547 /- Only",660 Sq-Ft,1 BHK,Riverside Estates,13.029872010855724,77.53353253002162
Premium 4 BHK in Silicon Suburbs,"₹ 7,940,476 /- Only",2248 Sq-Ft,4 BHK,Silicon Suburbs,12.91802410313022,77.63877090431198
